event_id,event_framework,event_arch_key,event_paradigm,event_date,event_n,treated_pre_n,treated_post_n,control_pre_n,control_post_n,did_raw,did_coef,did_se,did_t,pretrend_slope_diff,pretrend_t,pretrend_pass,did_coef_weighted,did_raw_weighted
bnb::granite_hybrid,bnb,granite_hybrid,hybrid,2025-10-01,22,2,2,16,2,-0.8567771034946328,0.06970854192793417,0.4443691519159291,0.1568707945350861,0.2966370375728628,1.0847508261223424,True,0.023236180642644724,-0.28559236783154424
llamacpp::granite_hybrid,llamacpp,granite_hybrid,hybrid,2025-10-01,22,2,2,16,2,-0.8567771034946328,0.06970854192793417,0.4443691519159291,0.1568707945350861,0.2966370375728628,1.0847508261223424,True,0.023236180642644724,-0.28559236783154424
vllm::granite_hybrid,vllm,granite_hybrid,hybrid,2025-10-01,22,2,2,16,2,-0.8567771034946328,0.06970854192793417,0.4443691519159291,0.1568707945350861,0.2966370375728628,1.0847508261223424,True,0.023236180642644724,-0.28559236783154424
