indirect_effect,direct_effect,total_effect
0.02521071438162074,-0.5159471775358897,-0.49073646315429986
0.11516430138041374,-2.5925372715661243,-2.477372970185708
-0.0014705250921088918,-2.464483953226008,-2.4659544783182135
0.015353396479507158,0.11124749973768133,0.12660089621720227
0.2342128016944457,-9.283153030322403,-9.04894022862799
-0.4304730053159897,8.737131786230222,8.306658780914164
0.09204126768905584,-0.8225678638222806,-0.7305265961332448
0.06543905247574917,-0.4436446028206672,-0.37820555034492387
0.2838892074821845,-1.0482883702293915,-0.7643991627472317
0.13393915946684132,-1.6207815000640728,-1.4868423405972484
0.1334695470009845,-3.876930006434013,-3.74346045943311
0.24709008716640465,1.7698579966096126,2.0169480837758442
0.04380658562372779,-0.31033945072839675,-0.2665328651046587
0.23863421667461457,2.446886578753457,2.685520795427845
0.09909680735583971,-1.6392671744394467,-1.5401703670835931
0.2250430777564969,-13.75925147128551,-13.534208393528992
0.15419417462418628,-1.1506672251020578,-0.9964730504778307
-0.2754222015139786,8.438957903836835,8.163535702322847
-0.01655076455315796,-0.47908283725819767,-0.4956336018113563
0.0615618186607025,-2.0331374742380532,-1.9715756555773412
-0.07873112495942491,0.33164142204021246,0.25291029708079604
0.053089736587096495,-1.6040352264344102,-1.550945489847339
0.05792591763759703,-2.426484579866728,-2.368558662229134
0.17932581742264522,-0.9805606151898523,-0.8012347977671963
0.18936868554738603,0.3332433647278439,0.5226120502752565
-0.05148859700899698,-0.5288689791191201,-0.580357576128118
0.004940330174927616,0.6746509709704611,0.6795913011453116
0.3308922592317367,-6.2195312036243715,-5.88863894439266
0.9937337171472794,-12.858817715477223,-11.865083998330945
0.5048179279609191,-4.191845471290717,-3.687027543330287
0.019437235250991038,-1.6900436148414928,-1.6706063795904975
-0.13296309958621577,2.8377748406766568,2.704811741090456
0.13611779956982248,-5.530251044413296,-5.3941332448434585
0.01039599043304392,-0.7941990261018752,-0.7838030356688392
0.44654952731905856,-8.747720718748145,-8.301171191429177
0.1087326034773094,0.3022045510762321,0.41093715455354607
0.08409595919726727,-2.9440347257729877,-2.859938766575714
0.020094287995908892,-0.5274911081861602,-0.5073968201902576
5.311317151619072,-289.0657849035192,-283.7544677519111
0.296478184563783,-0.8069624798320874,-0.5104842952682835
0.18069486132973403,-1.195831433577018,-1.0151365722472767
0.022492304691309403,-0.6724376090929908,-0.6499453044017236
0.1959021334064036,-10.605336439939952,-10.409434306533525
0.18000269803655045,-4.619934829536858,-4.439932131500294
0.06753610844242212,-3.1558481904004334,-3.088312081958008
0.08806253610622171,-1.0439759778721447,-0.9559134417659747
-0.0023091072241224132,-1.2628270103589634,-1.2651361175830846
-0.10954804017312877,-0.7830518391428394,-0.8925998793159715
0.07770224485191317,-6.75708726723064,-6.679385022378729
-0.031933031345007544,0.27906879496520165,0.24713576362019307
-0.008920761441962126,-1.1508240903923723,-1.159744851834336
0.10776003870397373,-1.0250130466400016,-0.9172530079360253
2.774420788785245,-151.14170082746347,-148.36728003868683
0.05698061547452917,-0.8013215751068299,-0.7443409596322861
-0.13768845249741674,8.914441322431516,8.776752869934128
4.540820267869313,-48.73859371416713,-44.19777344629928
0.292372111654096,-1.7744961913233377,-1.482124079669255
0.03322353023842972,-1.0916022040920481,-1.058378673853621
0.18578454616351459,-2.744258905657177,-2.5584743594936796
0.2763640513260917,-1.017738497331861,-0.7413744460057465
0.02952880507885929,-1.0410425237294825,-1.011513718650606
0.028565727568493723,0.37755060245874095,0.40611633002725256
0.05792976198033214,-1.147504442985742,-1.0895746810054228
-0.04659807316480287,2.154687236474956,2.108089163310162
0.035257119154116535,-2.728441231798158,-2.6931841126440457
-0.16108641734326662,0.12212776638953748,-0.038958650953668794
0.2077152760744958,-8.082968233676924,-7.8752529576024095
0.26775075527747283,-1.2471623189831664,-0.9794115637060248
0.07020930913726751,-6.201022116290663,-6.1308128071533705
0.09928596804247097,-4.137116340595956,-4.037830372553497
0.3195504561355902,-4.087989657596847,-3.7684392014611756
0.1636057893547555,-4.256815248421523,-4.093209459066731
-0.16179738331132854,-0.7819422401757024,-0.9437396234872111
0.04788931617356938,-2.07377437814273,-2.0258850619691797
0.060087681309672646,-1.5666971324885013,-1.506609451178826
0.08725763980215229,-1.8746869970165607,-1.7874293572144182
0.05565406559834241,-3.346227079281202,-3.2905730136828577
-0.45822478391313376,6.158313539846641,5.700088755933962
0.016594968249948192,-2.1663395186543224,-2.14974455040437
-0.04203360308519001,4.624179450130116,4.582145847044921
0.007902156193561879,0.01838068031416007,0.026282836507715568
0.05252730452220625,-2.1962907632910844,-2.143763458768881
1.0013081820506806,-9.205289503276823,-8.203981321226763
-0.36482359011091164,8.294767511545228,7.929943921432905
0.1976723460298098,-2.670935509590061,-2.4732631635602935
0.00042737775067987416,-0.5567793141475715,-0.5563519363968816
0.0475246505026176,-1.6835575078812097,-1.6360328573785943
-0.43513824069367923,13.662876955767928,13.227738715074235
0.2253112552489598,-6.257848262971187,-6.032537007722247
0.08128848511243925,-1.8909551277243302,-1.8096666426118637
0.029518775108518094,-1.2156954362264012,-1.1861766611178743
0.05110846580020083,2.558886519239711,2.6099949850398882
0.004084806110015144,-1.2575910884548875,-1.2535062823448668
0.27399263925559914,-11.221069918099051,-10.947077278843473
8.393004874139931,-458.38741407635735,-449.99440920219297
0.011048711461375125,-0.6012834624704184,-0.590234751009041
0.004853029084896147,-0.7269649028593066,-0.7221118737744108
-8.136132978037395,445.27730982391387,437.1411768458771
-0.023431205753172025,-0.84296698430377,-0.8663981900569503
0.1399024967450194,-2.733541135454357,-2.5936386387093107
0.09160443239207754,-1.7380964841317743,-1.6464920517396582
-0.04110280121089244,0.8360203072727608,0.7949175060618577
-0.6715311582194128,36.610178318630595,35.93864716041213
0.22271534654648462,-13.26966106960937,-13.046945723062885
0.11522541097613245,-3.197588708282563,-3.0823632973064194
10.192469468199345,-536.3657593638768,-526.1732898956299
0.23631899400472076,-3.4239656244111014,-3.1876466304061033
-0.04552501302176171,2.2486037565436257,2.2030787435218846
0.09452299923601667,-0.09281127516951315,0.0017117240665651678
0.10561031340540254,-5.898818029666547,-5.793207716261152
0.16409161785921766,-7.388630633666966,-7.224539015807787
0.014049394930440747,-1.8773235068817333,-1.863274111951301
0.3551100352510358,4.264784748172957,4.61989478342214
0.4241696594426735,-1.4129696093675905,-0.9887999499249993
-0.24461642048238727,-2.9063320285449867,-3.150948449027348
0.23063220194388423,-5.833257833977214,-5.602625632033341
0.2115649440326851,-1.4280544926063445,-1.2164895485736906
0.10458805597030496,-1.4169602971403072,-1.312372241170023
0.11464887844774653,-3.128937631509827,-3.014288753062079
-0.0042315272240029435,-1.2570993990406618,-1.2613309262646695
0.1845709749302271,-4.4839616188504205,-4.299390643920066
0.20754667386613845,-6.704374430967649,-6.496827757101482
1.2053066920794526,-204.13161846489277,-202.92631177282072
-0.08034513519119081,-0.10806522793100454,-0.18841036312220405
0.24285329078062504,-1.2393263412585789,-0.9964730504779071
0.11410322824762474,-0.9040745028016559,-0.789971274553972
0.19058465641476263,-6.559795051903584,-6.369210395488847
-0.11463054466473846,0.9928056092514472,0.8781750645867588
0.2649125830301397,-1.2655185423270225,-1.0006059592969443
17.1076958231429,-155.7451786261911,-138.6374828030371
-0.15570519076744077,0.26093640204800117,0.10523121128057511
0.056961505857059794,-1.542429232240172,-1.4854677263831189
0.07608466485281287,-0.7703584426004362,-0.6942737777476158
0.036223545280188306,-0.965136095223338,-0.9289125499431389
0.09159669585109446,-2.830544121183344,-2.7389474253322597
0.00433595164582029,-0.8617545636021636,-0.8574186119563378
0.030586003530575334,-0.34103462438388643,-0.3104486208533195
-0.005324136111060835,-0.27777461004208537,-0.2830987461531794
0.004709964868693244,-0.5278005862606869,-0.5230906213920016
0.047258499512301745,-0.834639276270819,-0.787380776758519
0.058985225776847054,-1.9209284229524293,-1.8619431971755738
0.20421933469928116,-1.181816305180316,-0.9775969704811729
-1.4252821600922454,33.35161107715266,31.92632891706118
0.05161192849751388,-0.13549025448821728,-0.08387832599071054
0.22237271390479119,1.6117925213024211,1.8341652352072084
-0.10776805440819982,3.2263459638340173,3.118577909425802
0.1666001819072174,-5.602438800051852,-5.435838618144686
-0.40177026896995727,9.497802918569077,9.09603264959905
0.4467930381547265,-6.782285537672546,-6.335492499517976
0.3470722984070737,-1.506067400190104,-1.158995101783011
0.07202937074048647,-1.3011620561750614,-1.2291326854345634
0.8249367586486699,-8.528083581835975,-7.70314682318763
0.026034715274012625,-1.7516592293090951,-1.7256245140350792
-0.025308591198165732,0.0021793486978181065,-0.023129242500353087
0.21898765836785133,-8.864377673739577,-8.645390015371762
0.1856205206784422,0.04431396417936817,0.22993448485776646
-0.062427352517711254,-0.9511027915107557,-1.013530144028468
0.05766315274139903,-0.398404839354112,-0.3407416866126979
0.9836804833193123,-11.730182172984726,-10.74650168966553
0.01436447127383566,-1.0108375217517602,-0.9964730504779253
0.09445623460064098,-1.4751220449480624,-1.380665810347423
0.10463943974072265,-1.8467197126773587,-1.7420802729366351
0.12289276293041487,-6.55238460911246,-6.429491846182057
-0.24781166176077138,33.21403701489026,32.96622535312994
-0.09006913082472746,-1.4865452049583463,-1.5766143357830733
-0.16607885463509164,24.326866998132523,24.160788143497793
0.022739906293744803,-1.8228532863473248,-1.8001133800536409
1.1448365107777583,-25.24013535010147,-24.095298839323892
0.5780695285728762,-17.198889745985554,-16.620820217412593
0.10453906728168834,-1.170356632872801,-1.0658175655911173
0.016769769235729228,-1.304385610336721,-1.2876158411009968
-0.043604007838081535,0.9091566309716332,0.8655526231335524
-0.0006970503724262416,-0.22381551975528258,-0.22451257012771247
0.1461712874513581,-1.034502236926441,-0.8883309494750637
-0.1874661025948215,6.957066623814912,6.7696005212200685
0.08793306454682155,-0.8349914479227589,-0.747058383375955
0.04422871627242872,-1.195455018095597,-1.1512263018231628
0.0009922294879587971,-1.0735212330539596,-1.0725290035659965
0.2166464933780745,-1.2131195438559867,-0.9964730504778512
0.09786797591810828,-0.5428336599576657,-0.44496568403959147
0.08464966250639147,-1.3282522055906811,-1.2436025430843
0.14474107783078516,-0.36850977315646194,-0.22376869532573718
0.02925065698978596,-1.2052690906564376,-1.1760184336666524
0.3005480596639751,-1.285105406457852,-0.9845573467934088
0.22191818965816923,-0.19693463070676032,0.02498355895138893
0.11814801704119428,-4.886665613874679,-4.768517596833467
-0.0010206926386935504,-0.9680877192626905,-0.9691084119013827
0.031675858149779496,-0.911945727305316,-0.8802698691555344
0.33279134305405184,2.7152959531015726,3.0480872961555825
0.2853050827013838,-3.3911817849227885,-3.105876702221366
0.017085217785686738,-1.2356410067651236,-1.2185557889794427
0.02929795789312961,-2.6814364285455117,-2.6521384706523268
0.1374889518397041,-0.17312572532003023,-0.0356367734802977
0.23115628691320306,-0.6246469251885935,-0.39349063827540265
0.9150362325186236,-23.373667886329045,-22.45863165381009
0.059187556706649845,0.8015629549332017,0.8607505116398404
0.0542068123498795,-2.099584205068986,-2.0453773927190992
-0.058319957323769704,-0.9270081038051194,-0.9853280611288875
-0.0778928783939386,21.55105620783736,21.473163329443423
0.1998296617447541,-8.625471037540319,-8.42564137579559
0.2412033136857558,-8.120381483362813,-7.87917816967718
0.20770415603337158,-4.635900123995126,-4.428195967961887
-0.005414202564230617,-0.4872526917232549,-0.4926668942874821
0.2450267994736096,-9.39767751909135,-9.152650719617645
0.026300981805186224,-2.387860802454957,-2.3615598206497355
0.1680951543841898,-8.78237267457193,-8.614277520187674
-0.0541580220390876,2.1483189462484806,2.0941609242093873
0.3317781871463681,-14.23284189980495,-13.9010637126586
0.024936142085890955,-1.6515710532385688,-1.6266349111526899
0.03678012825516779,-1.6826829616384502,-1.6459028333832684
0.08057989596063911,-6.955710999250181,-6.875131103289533
0.03906793675202135,-1.4516061873100443,-1.412538250558026
0.046518571847719396,-1.3651602756451184,-1.3186417037973857
0.20679405416303898,-8.75370685470218,-8.546912800539157
0.35890446925011005,-10.109742835251385,-9.750838366001144
-0.7496672022660094,26.71011360016381,25.96044639789799
0.12462714330079387,-4.000490395894641,-3.8758632525938514
0.04401031444558548,-1.2695653376113825,-1.2255550231657948
0.003513494954220982,-1.2614378320175488,-1.2579243370633253
-0.043137741306249644,0.3589952492336535,0.3158575079274053
0.2265311297038364,-11.06607619145146,-10.839545061747684
0.04471475607292127,-0.8538913681440865,-0.8091766120711849
-0.07583448421381055,4.373411865085883,4.2975773808720605
0.06223350621326734,-1.6963408759611844,-1.6341073697479045
0.04217006603295226,-4.090884209186064,-4.048714143153134
-0.004155267007400171,1.359311444724946,1.3551561777175416
0.05162983862900177,-1.6012092410584742,-1.5495794024295086
0.13064192140317946,-4.3077643152852785,-4.177122393882073
0.12468060821680235,-4.484759903597796,-4.360079295381003
0.08289275565525946,-4.758220045166384,-4.675327289511117
0.03198631898895584,-0.5781412301662535,-0.5461549111772865
0.08492663445609995,-1.5099781640646182,-1.425051529608564
-0.14893888633909405,-2.089130184540529,-2.238069070879624
-0.09511335311609306,7.009731372695244,6.914618019579088
0.1784104400964885,-1.697781720185164,-1.5193712800884516
0.235729509440967,-1.1362257721494977,-0.9004962627081952
0.29275999657572344,-1.4146539299717462,-1.1218939333960813
-15.734739643079967,863.8850288565684,848.1502892134291
0.04218943987344218,-1.5608412547365589,-1.5186518148631218
0.08171533074486496,-3.465086565553766,-3.383371234808912
-0.0786258787330789,-0.9711065033704311,-1.0497323821035092
0.10823467212546485,-3.5013664255401755,-3.3931317534147354
0.06758492018188791,-1.789153047068491,-1.7215681268866125
0.051048071406982816,-2.0871464024747004,-2.0360983310677243
0.6420265086681763,-35.252544987111676,-34.610518478445385
0.34004886338039375,-11.451471674985767,-11.11142281160543
0.4584170921986693,0.6602546109083107,1.1186717031073954
0.068616536307778,-2.177229652436779,-2.1086131161290056
0.16332429103695878,-5.896648650562371,-5.733324359525418
0.26409367755776375,-0.949659669031341,-0.6855659914736503
0.08984903719912213,-1.6956691153840104,-1.6058200781849976
0.9237531743415175,-25.11852564884527,-24.194772474503893
0.18761892866478527,-1.2718194781992986,-1.0842005495345388
0.5212370599981992,-7.030720824642554,-6.509483764644916
0.0321039446382878,-4.411689758962185,-4.379585814324157
0.37232357218181045,-1.6153259393001242,-1.2430023671183266
0.004148685358552533,-1.8208885777736774,-1.81673989241516
0.08820327614103494,-3.227032729924351,-3.138829453783316
0.08940185716317088,-3.5210987574213792,-3.431696900258202
-0.0633369300328957,3.4039843269711416,3.3406473969382597
13.009586883865413,-713.6299895455742,-700.6204026617017
0.14342065292014328,-5.375737028656606,-5.232316375736451
